dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
hotpotqa,hotpot-synth-0008,4,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,3,"[Segment 4]
Title: Context 1
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 5]
Title: Context 2
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.","1001,1002",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,0,"[Segment 1]
Title: Context 3
The periodic table organizes chemical elements by their atomic number.",1003,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,1,"[Segment 2]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.",1000,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,2,"[Segment 3]
Title: Barbara McClintock - Supporting
Barbara McClintock was a renowned geneticist.",0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,3,Historical records confirm that Barbara McClintock discovered genetic transposition.,0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,4,This contribution significantly advanced the field.,0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,5,"[Segment 4]
Title: Context 1
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.",1001,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0008,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,6,"[Segment 5]
Title: Context 2
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.",1002,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,2,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,0,"[Segment 1]
Title: Context 6
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 2]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.

[Segment 3]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 4]
Title: Context 1
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.","1000,1001,1003,1004,1006",,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,2,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,1,"[Segment 6]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.

[Segment 7]
Title: Max Planck - Supporting
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.

This contribution significantly advanced the field.

[Segment 8]
Title: Context 2
The Great Wall of China stretches over 13,000 miles across northern China.","0,1002,1005",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0009,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,0,"[Segment 1]
Title: Context 6
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 2]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.

[Segment 3]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.","1000,1003,1006",,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,1,"[Segment 4]
Title: Context 1
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 6]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.","1001,1004,1005",,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,2,"[Segment 7]
Title: Max Planck - Supporting
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.",0,0,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,3,"This contribution significantly advanced the field.

[Segment 8]
Title: Context 2
The Great Wall of China stretches over 13,000 miles across northern China.","0,1002",0,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,0,"[Segment 1]
Title: Context 6
The Eiffel Tower is located in Paris, France, and was built in 1889.",1006,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,1,"[Segment 2]
Title: Context 3
The human body contains approximately 206 bones in the adult skeleton.",1003,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,2,"[Segment 3]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.",1000,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,3,"[Segment 4]
Title: Context 1
The Mariana Trench reaches a depth of about 36,000 feet below sea level.",1001,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,4,"[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.",1004,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,5,"[Segment 6]
Title: Context 5
The Sahara Desert is the largest hot desert in the world.",1005,,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,6,"[Segment 7]
Title: Max Planck - Supporting
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.",0,0,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0009,8,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,7,"This contribution significantly advanced the field.

[Segment 8]
Title: Context 2
The Great Wall of China stretches over 13,000 miles across northern China.","0,1002",0,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,2,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 7
The periodic table organizes chemical elements by their atomic number.

[Segment 2]
Title: Context 6
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 3]
Title: Context 4
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 4]
Title: Context 1
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 5]
Title: Context 5
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 6]
Title: Context 0
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.","1,1000,1001,1004,1005,1006,1007",1,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,2,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"Historical records confirm that Isaac Newton formulated the laws of motion.

This contribution significantly advanced the field.

[Segment 8]
Title: Context 3
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 9]
Title: Leonardo da Vinci - Supporting
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.

This contribution significantly advanced the field.

[Segment 10]
Title: Context 8
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 11]
Title: Context 2
The Mariana Trench reaches a depth of about 36,000 feet below sea level.","0,1,1002,1003,1008","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0010-v1,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 7
The periodic table organizes chemical elements by their atomic number.

[Segment 2]
Title: Context 6
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 3]
Title: Context 4
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 4]
Title: Context 1
The Eiffel Tower is located in Paris, France, and was built in 1889.","1001,1004,1006,1007",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"[Segment 5]
Title: Context 5
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 6]
Title: Context 0
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.

Historical records confirm that Isaac Newton formulated the laws of motion.","1,1000,1005",1,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,2,"This contribution significantly advanced the field.

[Segment 8]
Title: Context 3
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 9]
Title: Leonardo da Vinci - Supporting
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.

This contribution significantly advanced the field.","0,1,1003","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0010-v1,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,3,"[Segment 10]
Title: Context 8
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 11]
Title: Context 2
The Mariana Trench reaches a depth of about 36,000 feet below sea level.","1002,1008",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 7
The periodic table organizes chemical elements by their atomic number.

[Segment 2]
Title: Context 6
The Amazon River is the largest river by discharge volume of water in the world.","1006,1007",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"[Segment 3]
Title: Context 4
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 4]
Title: Context 1
The Eiffel Tower is located in Paris, France, and was built in 1889.","1001,1004",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,2,"[Segment 5]
Title: Context 5
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 6]
Title: Context 0
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1000,1005",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0010-v1,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,3,"[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.",1,1,Isaac Newton,0,qa_exact_normalized,1.0
